ID	Race	Grades	Sex	Name	Desc	Hide	BeginYear	Perception	Physique	Charisma	Intelligence	Luck	Fight	Qi	SocialContact	Medicine	Cooking	Building	Farming	Mining	Art	Manual	DouFa	DanQi	Fabao	FightSkill	Barrier	F1	F2	F3	F4	F5	F6
300002	YaoGuai	0	0	Menyalurkan dunia	[NAME]Awalnya satu[ITEM]，Seharusnya digunakan secara maksimal dan kemudian musnah.。Namun[NAME]Peluang，Pada[TIME]Mendapat ide dari langit dan bumi dalam badai petir，Terbangun pada kesadaran diri，Menjadi monster。	1	-1	2	-1	1		1																Features_JingGuai_0					
300003	YaoGuai	0	0	Menyalurkan dunia	[NAME]Awalnya satu[ITEM]，Seharusnya digunakan secara maksimal dan kemudian musnah.。Namun[NAME]Peluang，Pada[TIME]Dalam sebuah racun, saya tidak sengaja mendapat inspirasi dari langit dan bumi.，Terbangun pada kesadaran diri，Menjadi monster。	1	-1		2		1																	Features_JingGuai_0					
300004	YaoGuai	0	0	Menyalurkan dunia	[NAME]Awalnya satu[ITEM]，Seharusnya digunakan secara maksimal dan kemudian musnah.。Namun[NAME]Peluang，Pada[TIME]Mendapat ide dari langit dan bumi secara kebetulan di tengah hujan lebat，Terbangun pada kesadaran diri，Menjadi monster。	1	-1		1	2	-1	1																Features_JingGuai_0					
300005	YaoGuai	0	0	Menyalurkan dunia	[NAME]Awalnya satu[ITEM]，Seharusnya digunakan secara maksimal dan kemudian musnah.。Namun[NAME]Peluang，Pada[TIME]Mendapat ide dari langit dan bumi secara kebetulan di tengah angin foehn，Terbangun pada kesadaran diri，Menjadi monster。	1	-1	-1			2	2																Features_JingGuai_0					
300006	YaoGuai	0	0	Menyalurkan dunia	[NAME]Awalnya satu[ITEM]，Seharusnya digunakan secara maksimal dan kemudian musnah.。Namun[NAME]Peluang，Pada[TIME]Mendapat ide dari langit dan bumi secara kebetulan di tengah badai pasir，Terbangun pada kesadaran diri，Menjadi monster。	1	-1		1	-1		3																Features_JingGuai_0					
300007	YaoGuai	0	0	Menyalurkan dunia	[NAME]Awalnya satu[ITEM]，Seharusnya digunakan secara maksimal dan kemudian musnah.。Namun[NAME]Peluang，Pada[TIME]Mendapat inspirasi dari langit dan bumi dalam semburan energi spiritual，Terbangun pada kesadaran diri，Menjadi monster。	1	-1				1	1		5,2														Features_JingGuai_0					
300008	YaoGuai	0	0	kebangkitan rohani	[NAME]Awalnya satu[ITEM]，Seharusnya digunakan secara maksimal dan kemudian musnah.。Namun[NAME]Peluang，ada[TNAME]Akumulasi spiritual di sekitar saya seiring berjalannya waktu，Sebenarnya di[TIME]Kebangkitan kesadaran diri yang tidak disengaja，Menjadi monster。	1	-1				2	1																Features_JingGuai_0					
300009	YaoGuai	1	0	Obat mujarab menjadi efektif	[NAME]Tubuh aslinya adalah ramuan，Saat dia meminum obat mujarab untuk pertama kalinya,，Tidak akan mengembangkan resistensi obat。	1	-1									10,2								10,2									
300010	YaoGuai	1	0	Makanan menjadi kenyataan	[NAME]Tubuh aslinya adalah makanan，Ia terlahir dengan kemampuan minum udara yang tinggi.。	1	-1										10,2											Features_JingGuai_2					
300011	YaoGuai	1	0	Xuan Bo menjadi roh	[NAME]Tubuh aslinya adalah Xuan Bo，Di Dao Que，Waktu yang murni dan spiritual，Peningkatan tingkat keberhasilan1kali。	1	-1																			10,2							
300012	YaoGuai	1	0	Batu spiritual menjadi roh	[NAME]Tubuh aslinya adalah batu spiritual，Ia dilahirkan dengan lebih banyak energi spiritual。	1	-1							10,2														Features_JingGuai_1					
300013	YaoGuai	1	0	Mantra itu menjadi kenyataan	[NAME]Tubuh aslinya adalah jimat，Sambil memakai pesona，Bisa memakai mantra tambahan。	1	-1														10,2												
300014	YaoGuai	1	0	Lengkapi ke dalam semangat	[NAME]Tubuh aslinya adalah peralatan，sambil memakai peralatan，Efektivitas peralatan menjadi dua kali lipat。	1	-1															10,2											
300015	YaoGuai	1	0	Ubah segalanya menjadi roh	[NAME]Tubuh aslinya adalah objek kota Feng Shui，Ketika terpengaruh oleh benda-benda kota Feng Shui，Gandakan efeknya。	1	-1																										
300016	YaoGuai	1	0	Materi menjadi roh	[NAME]Tubuh aslinya adalah[ITEM]，[NAME]dapat ditelan[ITEM]mendapatkan pertumbuhan。	1	-1													10,2													
300017	YaoGuai	1	0	Senjata ajaib menjadi roh	[NAME]Tubuh aslinya adalah senjata ajaib，[NAME]Mengontrol senjata ajaib menjadi lebih mudah。	1	-1																10,2					Features_JingGuai_3					
300018	YaoGuai	1	0	Arsitektur menjadi spiritual	[NAME]Tubuh aslinya adalah sebuah bangunan，[NAME]Tubuhnya bisa dibentuk kembali dengan mengambil berbagai bahan bangunan。	1	-1											10,2															
300019	YaoGuai	1	0	Tumbuhan dan pohon menjadi makhluk spiritual	[NAME]Tubuh aslinya adalah tumbuh-tumbuhan，[NAME]Tumbuh terus menerus dan perlahan setiap hari。	1	-1												10,2														
300020	YaoGuai	1	0	Segala sesuatu menjadi roh	[NAME]Bodi aslinya tidak layak disebut dan sangat biasa saja.，Namun meskipun demikian，Dia masih memiliki kesempatan untuk mendapatkan kekuatan batin，Dapat dikatakan bahwa Anda memiliki keberuntungan yang besar。	1	-1					4			15,2																		
300022	YaoGuai	2	0	Penciptaan pembentukan tubuh	[NAME]Tubuhnya dibuat dengan menggunakan biji giok keberuntungan untuk mengeluarkan kekuatan sihir untuk membentuk tubuh.，Karena itu[NAME]Memiliki tubuh yang hampir sempurna。Ini harus dikatakan sebagai peluang yang belum pernah terjadi sebelumnya。	1	-1	1	1	1	1	1																					
310001	YaoGuai	1	0	Transformasi klan iblis	Terbentuk dari monster	1	-1																										
310002	YaoGuai2	1	0	Mengambil bentuk	Klan iblis pencuri tubuh，dan kemudian berubah menjadi	1	-1																										
400000	YGBear	0	0	beruang bentuk monster	[NAME]Tubuh aslinya berbentuk setan beruang，Dia secara alami malas，Tapi dengan anggota tubuh yang berkembang dengan baik, dia pandai bertarung，Tubuhnya yang kuat membuatnya tidak takut dengan cuaca dingin yang parah dan segala macam kerusakan dari lima elemen.。	1	0		2	-1			15,2															Bear_Fat	Lazy				
400001	YGRabbit	0	0	Bentuk setan kelinci	[NAME]Tubuh aslinya adalah inkarnasi iblis kelinci，Pendengarannya sensitif，Respon yang sangat cepat，Berpikir cepat。Tapi tentu saja pemalu，Tidak mudah bergaul，tidak sabar。	1	0	1							-4				4,2									Rabbit_Fast	Rabbit_Hear				
400002	YGChicken	0	0	Inkarnasi setan ayam	[NAME]Tubuh aslinya adalah wujud ayam setan，Lahir dengan waktu tidur yang sangat sedikit，Sangat rajin，Berlatih lebih cepat。Hidup berkelompok membuat orang lebih mudah bersosialisasi。	1	0								4,2													Chicken_Sleep	Industrious				
400003	YGWolf	0	0	Inkarnasi setan serigala	[NAME]Tubuh aslinya adalah wujud transformasi iblis serigala，Kelicikan dan ketekunannya，Pandai berburu dan berkelahi。	1	0	1					5,2		5,2													Wolf_Calm	Wolf				
400004	YGSnake	0	0	Bentuk monster ular	[NAME]Tubuh aslinya adalah wujud iblis ular，Persepsinya sensitif，Secepat kilat。Pada saat yang sama, pendengarannya sangat lemah，rasa yang tajam，Sangat takut dengan api。zaman kuno，Pemurni tubuh iblis ular ingin melunakkan tubuhnya dan berubah menjadi naga，Ditekan oleh Klan Naga，jadi hampir punah，Tidak ada rahasia pemurnian tubuh yang diturunkan.。	1	0	-1			2		0,1															FearFlame	Snake_Progenitor	Snake			
400005	YGBoar	0	0	bentuk setan babi	[NAME]Tubuh aslinya berbentuk babi setan，Tubuhnya kuat，Nafsu makan yang besar，Buas dan kejam，Pandai mengubah makanan menjadi esensi。tetapi kurang spiritualitas，kecerdasan yang lebih rendah。	1	0				-1		10,2															Boar					
400006	YGFrog	0	0	Bentuk setan katak	[NAME]Tubuh aslinya adalah wujud inkarnasi iblis katak，Sangat mudah beradaptasi。Lendir yang dikeluarkan secara alami di permukaan tubuhnya sangat membantu mengatasi sebagian besar cedera.，Dan ukurannya yang kecil membuatnya lebih baik dalam menggunakan senjata obat mujarab。	1	0	0.5			0.5					20												Frog	Frog_Vision				
400007	YGTurtle	0	0	bentuk setan penyu	[NAME]Tubuh aslinya adalah inkarnasi iblis penyu，itu lambat，Tapi umurnya sangat panjang，Mentalitas yang bagus，Juga sangat pandai melindungi diri sendiri。	1	0																					Tor_Longevity	Tor_Slow	Tor_Def			
400008	YGCat	0	0	bentuk setan kucing	[NAME]Tubuh aslinya adalah wujud inkarnasi iblis kucing，Ia tidak ingin melakukan pekerjaan berat，Tapi sangat spiritual dan menawan，Pandai menyembunyikan keberadaan seseorang，Potensi keunggulan。	1	0		-1	3					0,2	0,2	0,2	0,2	0,2	0,2	0,2	0,2						NoHeavyWork	Cat_Pot	Cat_Elegant	Cat_Light		
400009	YGTiger	0	0	bentuk setan harimau	[NAME]Tubuh aslinya adalah penjelmaan dari setan harimau，Dia adalah raja binatang buas，sangat agresif。	1	0		3	-1			20,2															Tiger_Pier					
400010	YGCattle	0	0	Bentuk monster sapi	[NAME]Tubuh aslinya adalah wujud setan banteng，Sapi rajin dan jinak，pikiran yang mantap，Sangat kuat,Pandai bertani。Pada saat yang sama, sistem pencernaannya unik，Menjadikan pengetahuan mereka tentang khasiat herbal jauh lebih unggul dibandingkan yang lain。	1	0		2		-1								20,2									Industrious	Cow_Farmer	Cow_Big			
400011	YGPanda	0	0	Bentuk setan	[NAME]Tubuh aslinya adalah penjelmaan iblis，Sangat naif，Nakal dan malas。Tubuhnya sama dengan Yin dan Yang，Berlatih itu bermanfaat。	1	0		1	3	-2		10,2	8,2														Panda1	Panda2				
500001	Human	0	0	Patriarch	Transmigrated as the bastard of a noble family. As a bastard, Noah has never had access to many resources of his family. Instead, he often found himself ostracized and suppressed. He eventually finds a way to escape and reach the Royal Academy where his true potential gets unlocked and his future starts to appear bright.	1	-1		4			-2																					
500002	Human	1	0	Interdimensional travel	After exploring his world to its fullest, Noah decides to travel toward another world through a dimensional passage.	1	-1	3			2		10,2	5,1																			
500003	YGCat	0	0	Alicia's Familiar	Alicia's familiar is a white cat named Snow. When Snow powered up, she can shift into a white tiger.	1	-1	2	-1			1																					
500004	YGCat	1	0	Portal Gate	When Alicia and Regaleon were in the forest doing there usual business they each saw a portal glowing. They thought it was weird but they were curious and so they were sucked in unknowingly and they just realized they were in another world	1	-1	1		2		2	10,2	5,1																			
500005	YGChicken	0	0	Regaleon's Familiar	Regaleon's familiar is a brown falcon named Tempest. When Tempest is powered up, he can shape shift into a red phoenix.	1	-1	2	5		3	1	15,2																				
500006	YGChicken	1	0	Portal Gate	When Alicia and Regaleon were in the forest doing there usual business they each saw a portal glowing. They thought it was weird but they were curious and so they were sucked in unknowingly and they just realized they were in another world	1	-1	2	2	2		5		12,2																			
500007	YGPanda	0	0	Fortune Panda	By being the fortune god's oldest but most forgettable disciple, he had always been able to live a long and slothful life. It was until the Heavenly Emperor who wished to celebrate the new year with something spectacular by asking each and every God to have their oldest disicple perform a trick, or feat to show the emperor.  While eventually the cat discple got chosen to Fortune. It was primarily because the Panda who pushed that responsibility to the fortune cat, due to the fact that he was too lazy to do it in the first place.	1	-1	-1	4		3	1							12,2														
500008	YGPanda	1	0	Punished Panda	He is the forgotten disciple of the Fortune God and he was sent to the realm as punishment to rebuild his cultivation of fortune after he had done a great disservice to the the Fortune God\nBeing kicked out of the heavenly realm by his master to recultivate the cultivation of heavenly fortune and earn ten million dollars before able to return to the heavenly realm.	1	-1				1	3		15,2																			
500009	Human	0	0	Machine Goddess	She was captured as a child and experimented on with a new prototype known as nanobots. After countless experiments, she was the first to survive and became the stronger nanomancer, a mage who uses nanobots as a weapon. However, the scientists kept her chained up using machines against her. However, she was soon saved by a hero and she decided to join his party. Unfortunately, the hero betrayed her over his jealously of her power and she was slain. Reincarnating into a different world, she was now a monster known as a snow girl who can use the power of ice. With ice, she supports her nanobots in combat by freezing her enemies then shattering them with swords and guns made from her nanobots.	1	-1	4	2				15,2																				
500010	Human	1	0	Nanomancer	Chaos gave Shiro her favour and allowed her to retain her memories and powers in her next reincarnation.\nShe wakes up alone in the wilderness and is almost eaten by wolves, but her instincts, skills and powers kick in. So she is able to defeat and eat the wolves' mana!	1	-1			1	1	3					15,2																
500011	Human	0	0	The Tantrum Prince	Kresnik is the Prince of Ritz, bethrothed to Princess ALINEA. When she dies and incarnates into Ara, a young woman in modern day Japan, Kres is also reincarnated into Ara's fiance, Homura Ryuu, heir to the most influential family in Japan.	1	-1	1		4	1				15,2																		
500012	Human	1	0	Fate Arrangement	Reincarnated due to his fate being tied with Alinea's\nKresnik is reborn as Homura Ryuu under a normal reincarnation (it is Alinea who dies and transmigrates)	1	-1					3		12,2																			
210001	Human	0	0	Mencuri reinkarnasi	[NAME]Lahir di Zaman Akhir Dharma，Dibesarkan oleh pemburu sejak kecil，Mulai berlatih latihan spiritual secara kebetulan；Ketika saya dewasa[NAME]Berkeliling，Hilangkan Iblis dan Pertahankan Jalannya，Gelar kehormatan dunia“Duotian Tao”。\nratusan tahun kemudian[NAME]Mengandalkan sisa-sisa sihir kuno untuk merebut rahasia surgawi，Habiskan Yangshou untuk menyelesaikan terobosan；Namun, dia tidak pernah naik setelah berhasil mengatasi kesengsaraan.，Sebaliknya, ia menciptakan garis keturunannya sendiri dan merekrut banyak murid.，Bertujuan untuk menghidupkan kembali energi spiritual，Memberi manfaat bagi rakyat jelata。\nAkhirnya, setelah kegagalan Kesengsaraan Abadi Sejati keempat,，Semua budidaya hilang，Tidak lama lagi akan mati；Seorang kultivator spiritual tertentu tidak ingin seseorang yang memiliki pahala sebesar itu menghilang.，Jadi dia menghabiskan seluruh energi hidupnya，Bantu dia bereinkarnasi。	1	-1		3			4	5	8,2								8,1	6	8				LunHui_60	LunHui_9				
210002	Human	1	0	Kehidupan masa lalu belum berakhir	setelah reinkarnasi[NAME]Beberapa kenangan kehidupan masa lalu masih ada tetapi sangat kabur，Saya sering merasa bahwa dunia ini bukanlah dunia itu。\nSebagai orang dewasa, dia memperlakukan orang lain dengan murah hati，Sangat cerdas，Terkenal di sepuluh mil dan delapan kota，Dimasukkan ke dalam Sekte Taiyi oleh sesepuh dari Sekte Taiyi。\nKembali ke Daomenrang[NAME]Memulihkan beberapa kenangan，Dengan bakat luar biasa，Dia dengan cepat menjadi terkenal di sekte tersebut。	1	-1	-1		1	2		-1		4			1	3										ShallowSleep				
210003	Human	0	0	Dunia monster	[NAME]Pengalaman hidup yang tidak diketahui，Ketika saya masih muda, beberapa pemandangan dunia lain sering terlintas di benak saya.，Samar-samar saya ingat bahwa di kehidupan saya sebelumnya, saya memegang kotak besi bercahaya dan membelainya dengan hati-hati.，Tiba-tiba ultimatum giok muncul dan menyedotnya，Baru setelah itulah kita datang ke dunia ini。\nBerbagai kenangan kehidupan masa lalu，Mengganggu diriku sendiri seperti gelembung mimpi，menuju ke[NAME]Meski berkualifikasi tinggi，Sangat terampil dalam berbagai keterampilan，Namun berlatih dengan tenang juga sulit，Tidak dapat memasuki Gerbang Abadi saat remaja。\nMeskipun demikian，Di dunia monster ini，lahir dengan mengetahui[NAME]Masih dianggap oleh sekte tersebut sebagai secercah harapan terakhir di akhir era Dharma。	1	-1	2	-1		2	2		5,2	1	1	1	1	1	1	1,1	1						LunHui_Kong_101	LunHui_Kong_102
210004	Human	1	0	Legenda Tiga Alam	Latihan keras siang dan malam serta kebijaksanaan bawaan menghasilkan[NAME]berkembang pesat，Hanya dalam beberapa tahun, dia telah menjadi master nomor satu di sekte tersebut.。Kemudian[NAME]Pimpin pasukan elit，Berulang kali menembus wilayah klan iblis，Bunuh setan dan setan，Lambat laun menjadi andalan dunia budidaya makhluk abadi……\nDalam pertarungan sengit dengan raja iblis，[NAME]Taklukkan musuh dengan sepenuh hati，Kemacetan yang sudah lama tidak bisa dipecahkan karena kegelisahan akhirnya terpecahkan dalam satu gerakan！Kemudian dunia mencapai puncaknya[NAME]Pengorbanan pedang，Bunuh raja iblis dari segala arah dalam sekejap，Monster yang tersisa melarikan diri satu demi satu，Beginilah dunia monster berakhir，[NAME]Ia juga menjadi legenda yang dikagumi dunia。\nbeberapa hari kemudian，[NAME]Selamat dari sembilan kesengsaraan surgawi dengan mudah dengan level tertinggi，Di sisa-sisa bencana，[NAME]Merasa dunia lain juga sedang mengalami bencana，Jadi saya diam-diam mengambil keputusan，Ketika semuanya sudah beres di sini, kami akan pergi dan membantu……	1	-1		2	2			3		1									1	1	1	1		
